transaction_id,bill_id,date,store_id,store_location,customer_id,customer_segment,product_id,product_category,product_name,quantity,unit_price,payment_method,discount_applied,channel
TXN-2025-00187,BILL-1062,2025-03-09,S4,City Center,C488,Loyal,P301,Personal Care,Shampoo 250ml,4,4.0,Cash,0.31,In-store
TXN-2025-00188,BILL-1062,2025-01-31,S2,Uptown,C337,New,P202,Snacks,Protein Bar,2,2.5,Cash,0.03,In-store
TXN-2025-00189,BILL-1094,2025-02-05,S3,Suburban,C076,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,UPI,0.14,In-store
TXN-2025-00190,BILL-1190,2025-03-08,S4,City Center,C067,New,P102,Beverages,Organic Green Tea,2,4.2,Cash,0.09,Online
TXN-2025-00191,BILL-1095,2025-01-18,S3,Suburban,C301,Regular,P403,Household,Garbage Bags 20pcs,3,2.8,Credit Card,0.3,In-store
TXN-2025-00192,BILL-1192,2025-01-20,S3,Suburban,C450,Loyal,P202,Snacks,Protein Bar,4,2.5,UPI,0.05,In-store
TXN-2025-00193,BILL-1193,2025-02-06,S3,Suburban,C239,Regular,P101,Beverages,Orange Juice 1L,1,3.5,UPI,0.16,Online
TXN-2025-00194,BILL-1194,2025-02-07,S4,City Center,C161,Loyal,P103,Beverages,Sparkling Water,2,1.8,UPI,0.13,In-store
TXN-2025-00195,BILL-1065,2025-01-28,S4,City Center,C050,Loyal,P401,Household,Laundry Detergent 1kg,2,6.5,Credit Card,0.38,In-store
TXN-2025-00196,BILL-1065,2025-03-09,S1,Downtown,C145,Regular,P202,Snacks,Protein Bar,2,2.5,UPI,0.09,Online
TXN-2025-00197,BILL-1065,2025-02-17,S4,City Center,C435,New,P303,Personal Care,Handwash 300ml,2,3.0,Cash,0.03,In-store
TXN-2025-00198,BILL-1066,2025-03-24,S1,Downtown,C386,Regular,P102,Beverages,Organic Green Tea,1,4.2,UPI,0.07,Online
TXN-2025-00199,BILL-1066,2025-03-22,S4,City Center,C422,New,P201,Snacks,Potato Chips,1,1.2,Credit Card,0.01,In-store
TXN-2025-00200,BILL-1066,2025-01-09,S4,City Center,C450,Regular,P401,Household,Laundry Detergent 1kg,4,6.5,UPI,0.15,Online
TXN-2025-00201,BILL-1067,2025-01-13,S3,Suburban,C452,Regular,P302,Personal Care,Toothpaste 100g,1,2.2,UPI,0.3,In-store
TXN-2025-00202,BILL-1202,2025-01-17,S3,Suburban,C474,Regular,P403,Household,Garbage Bags 20pcs,2,2.8,Cash,0.1,In-store
TXN-2025-00203,BILL-1101,2025-03-22,S4,City Center,C010,Regular,P101,Beverages,Orange Juice 1L,2,3.5,Credit Card,0.15,In-store
TXN-2025-00204,BILL-1204,2025-02-11,S2,Uptown,C103,New,P302,Personal Care,Toothpaste 100g,1,2.2,Cash,0.13,In-store
TXN-2025-00205,BILL-1068,2025-01-05,S2,Uptown,C362,New,P303,Personal Care,Handwash 300ml,1,3.0,Cash,0.08,Online
TXN-2025-00206,BILL-1103,2025-01-27,S1,Downtown,C329,Regular,P401,Household,Laundry Detergent 1kg,4,6.5,Credit Card,0.25,Online
TXN-2025-00207,BILL-1103,2025-01-09,S3,Suburban,C281,Regular,P103,Beverages,Sparkling Water,2,1.8,UPI,0.07,Online
TXN-2025-00208,BILL-1208,2025-02-27,S3,Suburban,C283,New,P403,Household,Garbage Bags 20pcs,1,2.8,Credit Card,0.14,In-store
TXN-2025-00209,BILL-1069,2025-03-10,S2,Uptown,C247,Regular,P202,Snacks,Protein Bar,3,2.5,Cash,0.08,In-store
TXN-2025-00210,BILL-1070,2025-02-01,S1,Downtown,C421,Regular,P202,Snacks,Protein Bar,2,2.5,Credit Card,0.03,Online
TXN-2025-00211,BILL-1105,2025-02-25,S3,Suburban,C060,New,P302,Personal Care,Toothpaste 100g,1,2.2,Credit Card,0.09,Online
TXN-2025-00212,BILL-1106,2025-03-17,S1,Downtown,C237,Regular,P203,Snacks,Chocolate Cookies,4,2.0,Cash,0.05,Online
TXN-2025-00213,BILL-1213,2025-02-11,S2,Uptown,C402,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,Cash,0.16,In-store
TXN-2025-00214,BILL-1107,2025-03-23,S4,City Center,C444,Regular,P101,Beverages,Orange Juice 1L,2,3.5,Credit Card,0.14,In-store
TXN-2025-00215,BILL-1107,2025-01-04,S4,City Center,C171,Loyal,P402,Household,Dish Soap 500ml,5,3.0,UPI,0.55,Online
TXN-2025-00216,BILL-1072,2025-01-10,S4,City Center,C173,Regular,P101,Beverages,Orange Juice 1L,4,3.5,Cash,0.07,Online
TXN-2025-00217,BILL-1217,2025-03-01,S1,Downtown,C323,New,P103,Beverages,Sparkling Water,2,1.8,UPI,0.04,In-store
TXN-2025-00218,BILL-1072,2025-01-19,S1,Downtown,C337,Regular,P402,Household,Dish Soap 500ml,2,3.0,Cash,0.14,Online
TXN-2025-00219,BILL-1073,2025-03-13,S4,City Center,C481,New,P303,Personal Care,Handwash 300ml,1,3.0,Cash,0.11,Online
TXN-2025-00220,BILL-1220,2025-02-11,S4,City Center,C479,Regular,P203,Snacks,Chocolate Cookies,3,2.0,UPI,0.04,In-store
TXN-2025-00221,BILL-1221,2025-03-16,S1,Downtown,C481,New,P302,Personal Care,Toothpaste 100g,2,2.2,UPI,0.14,In-store
TXN-2025-00222,BILL-1222,2025-03-24,S1,Downtown,C039,Regular,P203,Snacks,Chocolate Cookies,2,2.0,Credit Card,0.02,Online
TXN-2025-00223,BILL-1223,2025-01-07,S1,Downtown,C350,Regular,P202,Snacks,Protein Bar,3,2.5,UPI,0.03,In-store
TXN-2025-00224,BILL-1074,2025-02-19,S3,Suburban,C275,Regular,P102,Beverages,Organic Green Tea,2,4.2,Cash,0.1,In-store
TXN-2025-00225,BILL-1225,2025-01-16,S3,Suburban,C269,Regular,P202,Snacks,Protein Bar,2,2.5,UPI,0.09,Online
TXN-2025-00226,BILL-1226,2025-03-23,S3,Suburban,C217,Regular,P102,Beverages,Organic Green Tea,2,4.2,Cash,0.05,Online
TXN-2025-00227,BILL-1227,2025-01-20,S1,Downtown,C082,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,Credit Card,0.1,In-store
TXN-2025-00228,BILL-1076,2025-03-03,S2,Uptown,C303,New,P203,Snacks,Chocolate Cookies,2,2.0,Cash,0.02,In-store
TXN-2025-00229,BILL-1114,2025-01-04,S4,City Center,C082,New,P403,Household,Garbage Bags 20pcs,1,2.8,Cash,0.17,Online
TXN-2025-00230,BILL-1115,2025-03-20,S3,Suburban,C436,Regular,P202,Snacks,Protein Bar,3,2.5,UPI,0.03,Online
TXN-2025-00231,BILL-1115,2025-02-26,S1,Downtown,C085,Regular,P101,Beverages,Orange Juice 1L,1,3.5,Cash,0.17,In-store
TXN-2025-00232,BILL-1232,2025-01-27,S3,Suburban,C447,Loyal,P302,Personal Care,Toothpaste 100g,2,2.2,Cash,0.35,In-store
TXN-2025-00233,BILL-1116,2025-02-01,S2,Uptown,C388,Regular,P301,Personal Care,Shampoo 250ml,4,4.0,UPI,0.08,In-store
TXN-2025-00234,BILL-1078,2025-01-28,S1,Downtown,C334,Regular,P203,Snacks,Chocolate Cookies,2,2.0,Cash,0.03,In-store
TXN-2025-00235,BILL-1117,2025-03-29,S1,Downtown,C026,New,P102,Beverages,Organic Green Tea,1,4.2,Cash,0.03,In-store
TXN-2025-00236,BILL-1118,2025-03-26,S1,Downtown,C287,New,P401,Household,Laundry Detergent 1kg,1,6.5,Credit Card,0.05,Online
TXN-2025-00237,BILL-1118,2025-03-19,S1,Downtown,C162,Loyal,P201,Snacks,Potato Chips,4,1.2,Credit Card,0.09,In-store
TXN-2025-00238,BILL-1079,2025-03-15,S1,Downtown,C034,Loyal,P303,Personal Care,Handwash 300ml,2,3.0,Cash,0.26,In-store
TXN-2025-00239,BILL-1239,2025-03-03,S3,Suburban,C045,Regular,P102,Beverages,Organic Green Tea,2,4.2,UPI,0.04,In-store
TXN-2025-00240,BILL-1080,2025-03-01,S3,Suburban,C316,Regular,P301,Personal Care,Shampoo 250ml,4,4.0,UPI,0.14,In-store
TXN-2025-00241,BILL-1241,2025-01-04,S3,Suburban,C333,Loyal,P203,Snacks,Chocolate Cookies,3,2.0,UPI,0.13,In-store
TXN-2025-00242,BILL-1121,2025-01-22,S2,Uptown,C435,Loyal,P302,Personal Care,Toothpaste 100g,4,2.2,UPI,0.33,Online
TXN-2025-00243,BILL-1243,2025-03-24,S4,City Center,C348,New,P401,Household,Laundry Detergent 1kg,1,6.5,UPI,0.18,In-store
TXN-2025-00244,BILL-1244,2025-03-15,S2,Uptown,C121,Regular,P302,Personal Care,Toothpaste 100g,2,2.2,UPI,0.19,In-store
TXN-2025-00245,BILL-1081,2025-03-21,S3,Suburban,C193,Regular,P202,Snacks,Protein Bar,1,2.5,Cash,0.1,In-store
TXN-2025-00246,BILL-1082,2025-01-18,S3,Suburban,C229,New,P402,Household,Dish Soap 500ml,1,3.0,Credit Card,0.08,Online
TXN-2025-00247,BILL-1123,2025-02-19,S1,Downtown,C177,New,P303,Personal Care,Handwash 300ml,1,3.0,UPI,0.1,Online
TXN-2025-00248,BILL-1248,2025-01-07,S3,Suburban,C158,Loyal,P202,Snacks,Protein Bar,2,2.5,UPI,0.07,In-store
TXN-2025-00249,BILL-1249,2025-03-01,S2,Uptown,C087,Regular,P103,Beverages,Sparkling Water,1,1.8,UPI,0.04,In-store
TXN-2025-00250,BILL-1125,2025-02-16,S4,City Center,C431,Regular,P101,Beverages,Orange Juice 1L,3,3.5,Credit Card,0.07,Online
TXN-2025-00251,BILL-1083,2025-01-11,S3,Suburban,C036,Regular,P102,Beverages,Organic Green Tea,4,4.2,Cash,0.12,In-store
TXN-2025-00252,BILL-1126,2025-03-10,S3,Suburban,C175,New,P203,Snacks,Chocolate Cookies,2,2.0,Credit Card,0.02,Online
TXN-2025-00253,BILL-1084,2025-01-30,S3,Suburban,C352,Regular,P202,Snacks,Protein Bar,2,2.5,UPI,0.04,In-store
TXN-2025-00254,BILL-1254,2025-03-15,S4,City Center,C293,Regular,P402,Household,Dish Soap 500ml,2,3.0,Cash,0.09,In-store
TXN-2025-00255,BILL-1127,2025-02-21,S2,Uptown,C054,Regular,P301,Personal Care,Shampoo 250ml,4,4.0,Cash,0.12,Online
TXN-2025-00256,BILL-1085,2025-03-16,S3,Suburban,C415,Regular,P102,Beverages,Organic Green Tea,2,4.2,Credit Card,0.05,Online
TXN-2025-00257,BILL-1085,2025-02-05,S2,Uptown,C245,Regular,P202,Snacks,Protein Bar,3,2.5,Cash,0.09,Online
TXN-2025-00258,BILL-1086,2025-03-25,S2,Uptown,C500,Regular,P202,Snacks,Protein Bar,4,2.5,Cash,0.08,Online
TXN-2025-00259,BILL-1086,2025-03-04,S4,City Center,C087,New,P303,Personal Care,Handwash 300ml,1,3.0,Cash,0.07,In-store
TXN-2025-00260,BILL-1260,2025-02-27,S4,City Center,C247,Regular,P201,Snacks,Potato Chips,1,1.2,Credit Card,0.05,In-store
TXN-2025-00261,BILL-1087,2025-01-31,S3,Suburban,C421,Regular,P301,Personal Care,Shampoo 250ml,4,4.0,Credit Card,0.13,Online
TXN-2025-00262,BILL-1131,2025-01-26,S1,Downtown,C212,New,P302,Personal Care,Toothpaste 100g,1,2.2,Cash,0.06,In-store
TXN-2025-00263,BILL-1263,2025-02-17,S2,Uptown,C449,Regular,P201,Snacks,Potato Chips,2,1.2,UPI,0.07,In-store
TXN-2025-00264,BILL-1088,2025-02-06,S2,Uptown,C181,Regular,P203,Snacks,Chocolate Cookies,4,2.0,Cash,0.02,Online
TXN-2025-00265,BILL-1132,2025-01-28,S3,Suburban,C129,Regular,P103,Beverages,Sparkling Water,4,1.8,UPI,0.1,Online
TXN-2025-00266,BILL-1266,2025-01-01,S2,Uptown,C203,New,P101,Beverages,Orange Juice 1L,2,3.5,Cash,0.06,In-store
TXN-2025-00267,BILL-1133,2025-02-02,S2,Uptown,C274,Regular,P303,Personal Care,Handwash 300ml,4,3.0,Cash,0.25,In-store
TXN-2025-00268,BILL-1089,2025-02-28,S2,Uptown,C032,Regular,P402,Household,Dish Soap 500ml,4,3.0,Cash,0.26,Online
TXN-2025-00269,BILL-1134,2025-01-31,S4,City Center,C349,Regular,P403,Household,Garbage Bags 20pcs,2,2.8,Cash,0.17,In-store
TXN-2025-00270,BILL-1090,2025-01-05,S4,City Center,C155,Regular,P101,Beverages,Orange Juice 1L,2,3.5,UPI,0.07,In-store
TXN-2025-00271,BILL-1090,2025-01-11,S2,Uptown,C338,Regular,P101,Beverages,Orange Juice 1L,1,3.5,Credit Card,0.13,In-store
TXN-2025-00272,BILL-1136,2025-01-08,S1,Downtown,C050,New,P401,Household,Laundry Detergent 1kg,2,6.5,Credit Card,0.18,In-store
TXN-2025-00273,BILL-1136,2025-02-11,S3,Suburban,C005,Regular,P302,Personal Care,Toothpaste 100g,2,2.2,Credit Card,0.16,Online
TXN-2025-00274,BILL-1091,2025-01-25,S3,Suburban,C139,Loyal,P103,Beverages,Sparkling Water,3,1.8,Cash,0.17,In-store
TXN-2025-00275,BILL-1091,2025-01-17,S4,City Center,C337,New,P303,Personal Care,Handwash 300ml,2,3.0,UPI,0.11,In-store
TXN-2025-00276,BILL-1092,2025-02-28,S2,Uptown,C317,Loyal,P401,Household,Laundry Detergent 1kg,6,6.5,UPI,0.46,In-store
TXN-2025-00277,BILL-1092,2025-03-31,S2,Uptown,C243,Regular,P401,Household,Laundry Detergent 1kg,4,6.5,Credit Card,0.39,In-store
TXN-2025-00278,BILL-1139,2025-03-16,S1,Downtown,C337,Regular,P103,Beverages,Sparkling Water,4,1.8,Cash,0.15,In-store
TXN-2025-00279,BILL-1093,2025-01-05,S3,Suburban,C426,Regular,P201,Snacks,Potato Chips,3,1.2,UPI,0.09,In-store
TXN-2025-00280,BILL-1140,2025-01-27,S2,Uptown,C315,Regular,P201,Snacks,Potato Chips,4,1.2,UPI,0.1,Online
TXN-2025-00281,BILL-1281,2025-01-17,S1,Downtown,C084,Regular,P402,Household,Dish Soap 500ml,2,3.0,Credit Card,0.37,In-store
TXN-2025-00282,BILL-1141,2025-03-15,S4,City Center,C354,Regular,P103,Beverages,Sparkling Water,4,1.8,Cash,0.16,In-store
TXN-2025-00283,BILL-1094,2025-02-26,S2,Uptown,C066,Regular,P102,Beverages,Organic Green Tea,3,4.2,Cash,0.13,In-store
TXN-2025-00284,BILL-1094,2025-03-09,S2,Uptown,C128,Regular,P401,Household,Laundry Detergent 1kg,4,6.5,UPI,0.36,In-store
TXN-2025-00285,BILL-1285,2025-02-10,S3,Suburban,C418,Regular,P401,Household,Laundry Detergent 1kg,3,6.5,Cash,0.22,In-store
TXN-2025-00286,BILL-1143,2025-03-26,S2,Uptown,C213,Regular,P303,Personal Care,Handwash 300ml,2,3.0,Credit Card,0.19,In-store
TXN-2025-00287,BILL-1095,2025-03-24,S3,Suburban,C082,Loyal,P202,Snacks,Protein Bar,3,2.5,Credit Card,0.1,In-store
TXN-2025-00288,BILL-1144,2025-02-28,S1,Downtown,C284,Regular,P202,Snacks,Protein Bar,1,2.5,Credit Card,0.02,In-store
TXN-2025-00289,BILL-1289,2025-02-01,S2,Uptown,C359,Regular,P401,Household,Laundry Detergent 1kg,1,6.5,UPI,0.36,Online
TXN-2025-00290,BILL-1096,2025-03-08,S2,Uptown,C337,Regular,P201,Snacks,Potato Chips,2,1.2,Cash,0.08,Online
TXN-2025-00291,BILL-1145,2025-03-27,S1,Downtown,C475,Regular,P201,Snacks,Potato Chips,4,1.2,UPI,0.08,In-store
TXN-2025-00292,BILL-1146,2025-02-15,S2,Uptown,C439,Regular,P202,Snacks,Protein Bar,3,2.5,Cash,0.07,Online
TXN-2025-00293,BILL-1097,2025-02-28,S3,Suburban,C433,Regular,P102,Beverages,Organic Green Tea,1,4.2,Cash,0.17,In-store
TXN-2025-00294,BILL-1147,2025-01-10,S1,Downtown,C424,Regular,P203,Snacks,Chocolate Cookies,1,2.0,Cash,0.04,Online
TXN-2025-00295,BILL-1098,2025-02-07,S3,Suburban,C360,Regular,P101,Beverages,Orange Juice 1L,3,3.5,Cash,0.17,In-store
TXN-2025-00296,BILL-1296,2025-02-11,S4,City Center,C032,New,P103,Beverages,Sparkling Water,1,1.8,Credit Card,0.06,In-store
TXN-2025-00297,BILL-1297,2025-03-14,S3,Suburban,C118,New,P203,Snacks,Chocolate Cookies,2,2.0,Credit Card,0.02,Online
TXN-2025-00298,BILL-1099,2025-01-26,S2,Uptown,C287,Regular,P203,Snacks,Chocolate Cookies,1,2.0,Credit Card,0.02,Online
TXN-2025-00299,BILL-1149,2025-02-14,S4,City Center,C240,New,P403,Household,Garbage Bags 20pcs,1,2.8,Credit Card,0.09,Online
TXN-2025-00300,BILL-1100,2025-03-20,S2,Uptown,C022,Regular,P202,Snacks,Protein Bar,2,2.5,UPI,0.06,In-store
TXN-2025-00301,BILL-1150,2025-02-11,S4,City Center,C110,Regular,P403,Household,Garbage Bags 20pcs,4,2.8,Credit Card,0.3,In-store
TXN-2025-00302,BILL-1302,2025-02-28,S3,Suburban,C407,Regular,P401,Household,Laundry Detergent 1kg,1,6.5,UPI,0.3,In-store
TXN-2025-00303,BILL-1151,2025-01-18,S4,City Center,C075,New,P402,Household,Dish Soap 500ml,1,3.0,Cash,0.16,Online
TXN-2025-00304,BILL-1101,2025-02-14,S1,Downtown,C453,Regular,P103,Beverages,Sparkling Water,3,1.8,Credit Card,0.05,In-store
TXN-2025-00305,BILL-1152,2025-01-15,S3,Suburban,C217,Regular,P203,Snacks,Chocolate Cookies,1,2.0,Credit Card,0.05,In-store
TXN-2025-00306,BILL-1102,2025-01-03,S4,City Center,C407,Regular,P101,Beverages,Orange Juice 1L,3,3.5,Cash,0.13,In-store
TXN-2025-00307,BILL-1307,2025-01-17,S4,City Center,C465,Regular,P303,Personal Care,Handwash 300ml,3,3.0,UPI,0.23,In-store
TXN-2025-00308,BILL-1308,2025-02-28,S3,Suburban,C187,Loyal,P301,Personal Care,Shampoo 250ml,5,4.0,Cash,0.45,In-store
TXN-2025-00309,BILL-1154,2025-02-06,S3,Suburban,C288,New,P303,Personal Care,Handwash 300ml,2,3.0,Credit Card,0.14,Online
TXN-2025-00310,BILL-1155,2025-03-04,S1,Downtown,C464,Regular,P303,Personal Care,Handwash 300ml,3,3.0,Cash,0.19,Online
TXN-2025-00311,BILL-1103,2025-01-18,S4,City Center,C459,Regular,P402,Household,Dish Soap 500ml,3,3.0,UPI,0.3,In-store
TXN-2025-00312,BILL-1156,2025-01-09,S1,Downtown,C383,New,P201,Snacks,Potato Chips,1,1.2,Credit Card,0.05,Online
TXN-2025-00313,BILL-1313,2025-03-16,S1,Downtown,C409,Loyal,P303,Personal Care,Handwash 300ml,3,3.0,Credit Card,0.17,Online
TXN-2025-00314,BILL-1314,2025-02-28,S1,Downtown,C344,Regular,P201,Snacks,Potato Chips,4,1.2,UPI,0.02,In-store
TXN-2025-00315,BILL-1157,2025-01-16,S2,Uptown,C397,Regular,P303,Personal Care,Handwash 300ml,2,3.0,Credit Card,0.15,In-store
TXN-2025-00316,BILL-1158,2025-02-25,S1,Downtown,C277,Regular,P102,Beverages,Organic Green Tea,2,4.2,Cash,0.13,Online
TXN-2025-00317,BILL-1105,2025-02-25,S1,Downtown,C116,Regular,P203,Snacks,Chocolate Cookies,2,2.0,Cash,0.06,Online
TXN-2025-00318,BILL-1159,2025-03-06,S3,Suburban,C067,Regular,P402,Household,Dish Soap 500ml,2,3.0,Credit Card,0.22,In-store
TXN-2025-00319,BILL-1159,2025-03-06,S2,Uptown,C410,Regular,P103,Beverages,Sparkling Water,4,1.8,Credit Card,0.13,In-store
TXN-2025-00320,BILL-1160,2025-02-02,S3,Suburban,C420,Regular,P102,Beverages,Organic Green Tea,4,4.2,UPI,0.16,In-store
TXN-2025-00321,BILL-1160,2025-03-17,S1,Downtown,C050,Loyal,P202,Snacks,Protein Bar,4,2.5,UPI,0.08,In-store
TXN-2025-00322,BILL-1107,2025-03-29,S4,City Center,C093,Regular,P303,Personal Care,Handwash 300ml,2,3.0,UPI,0.19,In-store
TXN-2025-00323,BILL-1323,2025-02-22,S2,Uptown,C379,Loyal,P403,Household,Garbage Bags 20pcs,3,2.8,Cash,0.37,Online
TXN-2025-00324,BILL-1324,2025-01-29,S3,Suburban,C053,New,P202,Snacks,Protein Bar,2,2.5,UPI,0.05,In-store
TXN-2025-00325,BILL-1162,2025-03-13,S2,Uptown,C434,Loyal,P102,Beverages,Organic Green Tea,6,4.2,Cash,0.14,In-store
TXN-2025-00326,BILL-1163,2025-01-23,S3,Suburban,C093,Regular,P303,Personal Care,Handwash 300ml,2,3.0,Credit Card,0.18,In-store
TXN-2025-00327,BILL-1327,2025-03-25,S2,Uptown,C007,Regular,P202,Snacks,Protein Bar,2,2.5,Cash,0.08,In-store
TXN-2025-00328,BILL-1328,2025-01-21,S1,Downtown,C015,Regular,P103,Beverages,Sparkling Water,2,1.8,Cash,0.17,Online
TXN-2025-00329,BILL-1109,2025-03-30,S1,Downtown,C089,Regular,P102,Beverages,Organic Green Tea,1,4.2,Cash,0.19,Online
TXN-2025-00330,BILL-1110,2025-03-19,S1,Downtown,C459,Regular,P303,Personal Care,Handwash 300ml,1,3.0,Cash,0.29,In-store
TXN-2025-00331,BILL-1331,2025-01-03,S3,Suburban,C065,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,Credit Card,0.1,In-store
TXN-2025-00332,BILL-1166,2025-03-24,S4,City Center,C377,Loyal,P201,Snacks,Potato Chips,6,1.2,Credit Card,0.13,In-store
TXN-2025-00333,BILL-1333,2025-03-05,S3,Suburban,C229,Regular,P401,Household,Laundry Detergent 1kg,1,6.5,Credit Card,0.18,In-store
TXN-2025-00334,BILL-1167,2025-02-09,S1,Downtown,C344,Loyal,P403,Household,Garbage Bags 20pcs,5,2.8,Credit Card,0.4,Online
TXN-2025-00335,BILL-1111,2025-02-03,S3,Suburban,C334,Regular,P401,Household,Laundry Detergent 1kg,4,6.5,Credit Card,0.16,Online
TXN-2025-00336,BILL-1112,2025-03-24,S2,Uptown,C100,Regular,P301,Personal Care,Shampoo 250ml,2,4.0,Credit Card,0.21,In-store
TXN-2025-00337,BILL-1337,2025-02-25,S3,Suburban,C086,Regular,P202,Snacks,Protein Bar,3,2.5,Cash,0.07,Online
TXN-2025-00338,BILL-1338,2025-01-25,S2,Uptown,C256,Loyal,P302,Personal Care,Toothpaste 100g,3,2.2,Credit Card,0.25,In-store
TXN-2025-00339,BILL-1339,2025-01-17,S2,Uptown,C175,Loyal,P402,Household,Dish Soap 500ml,5,3.0,Credit Card,0.27,In-store
TXN-2025-00340,BILL-1113,2025-01-05,S3,Suburban,C431,Loyal,P301,Personal Care,Shampoo 250ml,5,4.0,UPI,0.38,In-store
TXN-2025-00341,BILL-1113,2025-02-01,S2,Uptown,C268,Regular,P401,Household,Laundry Detergent 1kg,4,6.5,Cash,0.15,In-store
TXN-2025-00342,BILL-1171,2025-02-25,S3,Suburban,C187,Regular,P301,Personal Care,Shampoo 250ml,4,4.0,Credit Card,0.25,Online
TXN-2025-00343,BILL-1343,2025-03-02,S1,Downtown,C463,New,P103,Beverages,Sparkling Water,1,1.8,Cash,0.07,In-store
TXN-2025-00344,BILL-1344,2025-03-29,S3,Suburban,C468,Regular,P302,Personal Care,Toothpaste 100g,1,2.2,UPI,0.07,In-store
TXN-2025-00345,BILL-1345,2025-03-26,S2,Uptown,C371,New,P302,Personal Care,Toothpaste 100g,2,2.2,Cash,0.07,In-store
TXN-2025-00346,BILL-1173,2025-03-10,S1,Downtown,C398,Regular,P301,Personal Care,Shampoo 250ml,1,4.0,UPI,0.15,In-store
TXN-2025-00347,BILL-1115,2025-02-19,S1,Downtown,C473,New,P203,Snacks,Chocolate Cookies,1,2.0,UPI,0.04,In-store
TXN-2025-00348,BILL-1174,2025-02-23,S2,Uptown,C072,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,UPI,0.29,In-store
TXN-2025-00349,BILL-1349,2025-02-15,S4,City Center,C354,Regular,P302,Personal Care,Toothpaste 100g,4,2.2,UPI,0.07,Online
TXN-2025-00350,BILL-1175,2025-01-02,S1,Downtown,C412,Regular,P401,Household,Laundry Detergent 1kg,2,6.5,UPI,0.31,Online
TXN-2025-00351,BILL-1117,2025-01-30,S1,Downtown,C030,Loyal,P403,Household,Garbage Bags 20pcs,2,2.8,Credit Card,0.31,Online
TXN-2025-00352,BILL-1117,2025-02-23,S3,Suburban,C251,Loyal,P401,Household,Laundry Detergent 1kg,5,6.5,UPI,0.55,In-store
TXN-2025-00353,BILL-1353,2025-03-04,S4,City Center,C213,New,P103,Beverages,Sparkling Water,2,1.8,UPI,0.09,In-store
TXN-2025-00354,BILL-1177,2025-01-27,S3,Suburban,C071,Loyal,P203,Snacks,Chocolate Cookies,5,2.0,UPI,0.11,In-store
TXN-2025-00355,BILL-1355,2025-03-25,S1,Downtown,C174,Regular,P102,Beverages,Organic Green Tea,4,4.2,Cash,0.1,In-store
TXN-2025-00356,BILL-1356,2025-01-04,S1,Downtown,C146,Loyal,P103,Beverages,Sparkling Water,4,1.8,UPI,0.23,Online
TXN-2025-00357,BILL-1178,2025-03-07,S2,Uptown,C203,Regular,P402,Household,Dish Soap 500ml,4,3.0,UPI,0.14,In-store
TXN-2025-00358,BILL-1119,2025-03-23,S1,Downtown,C432,Regular,P403,Household,Garbage Bags 20pcs,3,2.8,Credit Card,0.1,In-store
TXN-2025-00359,BILL-1119,2025-02-05,S4,City Center,C242,Regular,P302,Personal Care,Toothpaste 100g,2,2.2,Credit Card,0.18,Online
TXN-2025-00360,BILL-1120,2025-01-08,S3,Suburban,C347,Regular,P102,Beverages,Organic Green Tea,4,4.2,UPI,0.15,In-store
TXN-2025-00361,BILL-1180,2025-03-07,S1,Downtown,C402,Regular,P202,Snacks,Protein Bar,1,2.5,Credit Card,0.05,In-store
TXN-2025-00362,BILL-1181,2025-01-18,S3,Suburban,C060,Regular,P401,Household,Laundry Detergent 1kg,2,6.5,Credit Card,0.1,In-store
TXN-2025-00363,BILL-1363,2025-01-08,S1,Downtown,C351,Loyal,P101,Beverages,Orange Juice 1L,6,3.5,Credit Card,0.21,In-store
TXN-2025-00364,BILL-1364,2025-03-03,S2,Uptown,C217,Regular,P401,Household,Laundry Detergent 1kg,2,6.5,Cash,0.27,In-store
TXN-2025-00365,BILL-1121,2025-03-17,S4,City Center,C135,Regular,P202,Snacks,Protein Bar,2,2.5,Cash,0.03,In-store
TXN-2025-00366,BILL-1183,2025-01-08,S3,Suburban,C007,Loyal,P302,Personal Care,Toothpaste 100g,5,2.2,Cash,0.39,In-store
TXN-2025-00367,BILL-1367,2025-03-02,S4,City Center,C154,New,P402,Household,Dish Soap 500ml,2,3.0,UPI,0.15,In-store
TXN-2025-00368,BILL-1368,2025-03-26,S4,City Center,C108,Regular,P201,Snacks,Potato Chips,3,1.2,Credit Card,0.08,Online
TXN-2025-00369,BILL-1123,2025-03-19,S1,Downtown,C339,Loyal,P301,Personal Care,Shampoo 250ml,5,4.0,Cash,0.29,Online
TXN-2025-00370,BILL-1185,2025-01-05,S1,Downtown,C161,Regular,P302,Personal Care,Toothpaste 100g,3,2.2,UPI,0.06,Online
TXN-2025-00371,BILL-1185,2025-02-03,S4,City Center,C335,Loyal,P403,Household,Garbage Bags 20pcs,5,2.8,Cash,0.45,Online
TXN-2025-00372,BILL-1124,2025-01-15,S1,Downtown,C333,Regular,P301,Personal Care,Shampoo 250ml,2,4.0,Credit Card,0.28,Online
TXN-2025-00373,BILL-1186,2025-03-26,S4,City Center,C379,Loyal,P102,Beverages,Organic Green Tea,2,4.2,UPI,0.25,Online
